rel=cannonical	title
http://www.oac.cdlib.org/findaid/ark:/13030/kt4f59s18n	Jam Handy Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt696nf318	JAMA Life History Project Records
http://www.oac.cdlib.org/findaid/ark:/13030/c8kh0psj	James Addison Reavis and the Peralta Claim
http://www.oac.cdlib.org/findaid/ark:/13030/tf4p30072q	James (Daniel) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt309nd92b	James (Elizabeth L.) diary
http://www.oac.cdlib.org/findaid/ark:/13030/c8jh3nhc	James (Harry C.) Manuscript Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt0c6034cd	James (Harry C.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt909nf4rk	James (Henry) Manuscript Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt8n39r9qb	James (Henry) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt4m3nf413	James (Henry Thomas) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt3c6034kf	James (Laura Garner) Photograph Album
http://www.oac.cdlib.org/findaid/ark:/13030/c8d799d5	"James Rolph (ship, 3m) logbook"
http://www.oac.cdlib.org/findaid/ark:/13030/kt7s2027js	James White Review Association Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt396nf21v	Jan Baum Gallery Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt72903880	Jan (Flora Belle) letters
http://www.oac.cdlib.org/findaid/ark:/13030/c8vd703d	Jan Marinissen collection the Council on Religion and the Homosexual (CRH) records
http://www.oac.cdlib.org/findaid/ark:/13030/c8hm59s9	Jane L. Stanford (barkentine) sea journal
http://www.oac.cdlib.org/findaid/ark:/13030/kt4f59s0b6	"""Jane Stanford and the Idea of the University"""
http://www.oac.cdlib.org/findaid/ark:/13030/kt329034z5	Janet Lewis reading at Stanford
http://www.oac.cdlib.org/findaid/ark:/13030/tf7q2nb2k9	Janin (Charles H.) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf1779n4rz	Janin Family Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf3b69n6b0	Janin (Louis) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt8f59r80p	Janin (Pierre Thiebaut Charles Maurice) diary extracts
http://www.oac.cdlib.org/findaid/ark:/13030/c8sb470h	Janis (Bruce) Student Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt5z09r775	Janisch (Wolfgang) papers
http://www.oac.cdlib.org/findaid/ark:/13030/c87s7mrk	Janislawski (Mary) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt0b69r8nc	Jannach (Hubert) collection on B. Traven
http://www.oac.cdlib.org/findaid/ark:/13030/kt9b69s1tt	"Jannay, (J. H.) mimeograph"
http://www.oac.cdlib.org/findaid/ark:/13030/kt2r29r61b	Janovsky (Karl) reports
http://www.oac.cdlib.org/findaid/ark:/13030/kt838nf1d9	Jansen (B. Douglass) collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt729027tb	Jansen (Jerry) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt1x0nd81m	Janssens (Edouard) deposition
