rel=cannonical	title	parent	onlineItems
http://www.oac.cdlib.org/findaid/ark:/13030/kt50003736	Independent Progressive Party and Californians for Liberal Representation records	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/c86d5sbd	Index of American Design	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/c84q7vs9	"Index of American Design, ca. 1940"	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8t43vtk	Index Seminum. Collection.	ark:/13030/tf1489p250	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf8c6007d5	Index to 18th Century Italian Singers	ark:/13030/tf4000119v	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt758039d6	India [Bengal] Photograph Album	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0199p2p4	India [Calcutta and Poona] Photograph Album	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c81n83b4	India Photo Postcards	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7580051w	Indian Affairs Advisory Commission and Indian Assistance Project Records	ark:/13030/tf6g5012g8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c82f7pw6	Indian Board of Co-operation Collection	ark:/13030/kt8489r6nk	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8v69m3j	Indian Claims Commission Records	ark:/13030/kt8489r6nk	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf2r29n67r	"Indian complaints over payment of tribute, and related matters, in Michoacán, 1566-1573"	ark:/13030/tf7r29p8s0	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0w1034d6	Indian Family of the California Desert	ark:/13030/kt4c6034tc	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7m3nb2mh	Indian Miniature Paintings	ark:/13030/tf2580094t	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt8d5nf1mc	Indian National Congress. Foreign Relations Department photographs	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6h4nc855	Indian Sanscrit Illuminated Manuscript Leaf	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt367nc51r	Indian Subject Collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2q2n9928	Indian Tribal Series Medallions Collection	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8ng4r4n	Indian Tribes of North America Lithographs	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8sq91wc	"Indiana, Columbus and Eastern Traction Co. Equipment Records"	ark:/13030/tf0f59p354	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf4d5nb6f8	Indians and the Colorado River from the J.W. Powell Survey - Stereoviews	ark:/13030/tf7r29p8s0	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt6199p09b	Indians of California Photograph Collection	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8k0730p	Indians of Southern California	ark:/13030/kt8489r6nk	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8dr2wr6	Indivisible Project / CHALK Collection	ark:/13030/tf809nb9vj	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9w10408f	Indochina Rubber Plantations Photograph Albums	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c86t0kcm	Indochinese Cultures Project	ark:/13030/tf5h4nb7sw	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7k403799	Indonesia. Special Military Tribunal records	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4j49r5xm	Indonesian subject collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2m3nd7vw	Indow (Tarow) papers	ark:/13030/tf1p3008cx	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8sq92hv	Industrial Association of the San Fernando Valley Collection	ark:/13030/c8q52qnq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf687004n2	Industrial Relations Dept. Records	ark:/13030/tf6g5012g8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8028sxv	Industrial Relations (Institute of). Administrative files.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8pn9711	Industrial Relations (Institute of). Publications.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8vm4d39	Industrial Technology	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt8z09r1mw	Industries (Homeboy ) Papers	ark:/13030/kt187015vw	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2t1nf4s5	"Influenza pandemic personal narratives, manuscripts and ephemera"	ark:/13030/tf8h4nc0sw	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt867nf2x6	Information Digest miscellaneous issues	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8ms3w0x	Ingalls (Donald G.(Don)) Collection of Scripts	ark:/13030/kt8g5040dk	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8n58pk2	Ingalls (George W.) Photograph Collection	ark:/13030/tf6t1nb9mj	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4x0nc6hc	Ingalls (Walter M.) Papers	ark:/13030/tf6g5012g8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8sq910q	Ingham Map Collection	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/c85t3mtp	"Ingholt (Harald) papers relating to Gandharan art, 1897-1985 (bulk 1954-1978)"	ark:/13030/kt98703819	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8zp46wr	"Inglis (Col. Fred B.) (c.1885-1962) Collection, 1916-1945"	ark:/13030/kt4c60381d	false
