rel=cannonical	title	parent	onlineItems
http://www.oac.cdlib.org/findaid/ark:/13030/c8xg9t6r	Haldeman-Julius (Emanuel) Publishing Records	ark:/13030/c8736rx6	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8gh9jsc	Haldeman-Julius 'Little Blue Books' Collection	ark:/13030/tf4779p5jq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9r29s2z0	Haldeman-Julius Publications	ark:/13030/kt2n39q9dc	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0f59r4jj	Halder (Franz) letters	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9m3nd0w6	Hale (Barbara) Collection	ark:/13030/kt4199r6d2	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4k4033kk	Hale (Edward E.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt067nb6q6	Hale (George E.) Papers	ark:/13030/tf938nc278	false
http://www.oac.cdlib.org/findaid/ark:/13030/c81v5h4b	Hale (Israel and Titus) Diary	ark:/13030/kt8s2020gp	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3c60188t	Hale (Oscar F.) Papers	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0c6034sm	Hale (Terrel) Papers	ark:/13030/tf5r29p653	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1199q720	Hale (Titus) Papers	ark:/13030/tf5h4nb7td	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9489r2pg	Hale (Victor W. D.) Papers	ark:/13030/kt5q2nd3pz	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6870384x	Haley (Jay) papers	ark:/13030/tf5r29p4tz	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0q2nf1dr	Half a Century of Communist Cadre Training records	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt709nf1x3	Halhous (R.) typescript	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c89k4cm9	Hall Brothers Shipyard record book	ark:/13030/tf9d5nc0sj	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8125v16	Hall Brothers Shipyard records and Hall Brothers family tree	ark:/13030/tf9d5nc0sj	false
http://www.oac.cdlib.org/findaid/ark:/13030/c85t3mv4	Hall Brothers Shipyard Spar Dimension records	ark:/13030/tf9d5nc0sj	false
http://www.oac.cdlib.org/findaid/ark:/13030/c88k7bfg	Hall Brothers Shipyard Vessel contracts	ark:/13030/tf9d5nc0sj	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7c6037q6	Hall (Charles L.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8wh2qqm	Hall (Charles Victor) Lantern Slide Collection of California Views	ark:/13030/tf6t1nb9mj	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt60003453	Hall (Dale O.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7489q4mb	Hall (David S.) Papers	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/c84f1pfq	Hall (Dick Wick) Papers	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6k4038xs	Hall (D.J.) papers	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9b69s56f	Hall (Douglas C.) Papers	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/c87s7qfs	Hall (E. Raymond) papers	ark:/13030/c8dj5g7k	false
