http://www.oac.cdlib.org/findaid/ark:/13030/c8q52qzr	Magunkook (freighter) logbooks
http://www.oac.cdlib.org/findaid/ark:/13030/c8sn0c4j	Magyar Szocialista Munkáspárt Központi Bizottság miscellaneous records
http://www.oac.cdlib.org/findaid/ark:/13030/kt696nf0n4	Mah (Soo-Lay) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/ft696nb241	Maher (Patrick J. ) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c87w6dx0	Mahoney (Dan) Oral History
http://www.oac.cdlib.org/findaid/ark:/13030/c8dj5gcc	Mahony (Patrick) Collection of Lord Dunsany Materials
http://www.oac.cdlib.org/findaid/ark:/13030/kt9c6039r9	Maidenberg (Harry F.) scrapbooks
http://www.oac.cdlib.org/findaid/ark:/13030/kt338nd8zz	Maier (Dieter) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt3580374v	Maier, Mark (NASA Challenger Disaster Collection)
http://www.oac.cdlib.org/findaid/ark:/13030/c80p11r2	Maillard Merino Sheep Ranch. Records.
http://www.oac.cdlib.org/findaid/ark:/13030/kt3t1nd9sf	Mailliard Family Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8br8v9m	Main Street Iron Works plans
http://www.oac.cdlib.org/findaid/ark:/13030/c83b60qk	Mains (Geoff) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf3v19n933	Mainwaring (Daniel) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8dj5hhk	Major (Jack) Papers.
http://www.oac.cdlib.org/findaid/ark:/13030/kt3x0nf01t	Makarov (N.) holograph
http://www.oac.cdlib.org/findaid/ark:/13030/c85b03wd	Makepeace (Anne) Production Materials of Edward S. Curtis Documentary
http://www.oac.cdlib.org/findaid/ark:/13030/tf7199n8nw	Makerere University Slides
http://www.oac.cdlib.org/findaid/ark:/13030/kt258033xh	Makhno (Nestor Ivanovich) printed material
http://www.oac.cdlib.org/findaid/ark:/13030/kt138nd9rq	Makhov (Grigorii Grigor'evich) typescript
http://www.oac.cdlib.org/findaid/ark:/13030/kt2r29r4p6	Makinsky (Alexander) diary
http://www.oac.cdlib.org/findaid/ark:/13030/kt6g503648	Makiya (Kanan) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf4z09n733	Maklakov (Vasilii A.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt758036f8	Makowiecki (Zygmunt) typescript
http://www.oac.cdlib.org/findaid/ark:/13030/kt9199s1gp	Malagasy subject collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt9h4nb3qh	Malakoff Diggins State Historic Park Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf3g5006px	Malanga (Gerard) Leaping over gravestone and typed letter
http://www.oac.cdlib.org/findaid/ark:/13030/kt0q2nc3z3	Malanga (Gerard) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/hb5779p2q5	Malarin Family Album
http://www.oac.cdlib.org/findaid/ark:/13030/tf0m3n97gw	Malawi Subject Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt2000310t	Malayan Communist Party propaganda
http://www.oac.cdlib.org/findaid/ark:/13030/kt1k4031wb	Malaysian Chinese Association speech transcript
http://www.oac.cdlib.org/findaid/ark:/13030/c8wm1f67	Maldonado Collection, ca. 1900-1920
http://www.oac.cdlib.org/findaid/ark:/13030/c8f76f12	Male Shooting Chant - Its Story Told By the Late Blue Eyes of Lukachukai
http://www.oac.cdlib.org/findaid/ark:/13030/kt62903388	Malec (Victor) letters
http://www.oac.cdlib.org/findaid/ark:/13030/tf8v19n9rg	Malek (Frederic V.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c89887nh	Malek (Frederic V.) Papers, Committee for the Re-Election of the President, ca. 1971-1972
http://www.oac.cdlib.org/findaid/ark:/13030/c8jd4xf4	Malek (Frederic V.) Papers, White House Central Files, 1969-1974
http://www.oac.cdlib.org/findaid/ark:/13030/c87w6cvp	Malek (Frederic V.) Papers, White House Special Files, 1969-1973
http://www.oac.cdlib.org/findaid/ark:/13030/tf4w1003sz	Malian Subject Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c81834xg	Malibooz Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c88k7b9p	Malibu Association of REALTORS, Records Inc.
http://www.oac.cdlib.org/findaid/ark:/13030/c8251jzd	Malibu Property Ownership Record Books and Real Estate Property Indexes
http://www.oac.cdlib.org/findaid/ark:/13030/c84t6m2n	Malibu Times Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt309nf0f4	Malik (Charles Habib) typescript
http://www.oac.cdlib.org/findaid/ark:/13030/hb6n39p03t	Malkiel (Yakov) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt238nd2k2	Mallac (Guy de) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt6v19r8w4	Malloch (James A.) collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8n29vcs	Malloch (Suzanne Norman) papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8qr5083	Malloch (William) collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt8f59p82t	Mallory (Margaret) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt309nf43w	Malone (Billy), "The Early History of the Magnavox Company"
http://www.oac.cdlib.org/findaid/ark:/13030/c8hq420r	Malone (Nancy) papers
http://www.oac.cdlib.org/findaid/ark:/13030/ft3m3nb0g8	Malotte (Albert H.) Collection of musical comedy works
http://www.oac.cdlib.org/findaid/ark:/13030/kt5j49p6z1	Malozemoff (Elizabeth) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8zw1mg8	Maltese Falcon Script Illustrations by Lucien Denman
http://www.oac.cdlib.org/findaid/ark:/13030/kt6f59r8x1	Maltese subject collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf2q2nb29m	Maltin-Goodman Family Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt0489r77c	Mamlock (Isidor) correspondence
http://www.oac.cdlib.org/findaid/ark:/13030/ft1j49n5c3	Mamoru (Eto, Reverend) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt3f59r67s	Man (Henri de) miscellaneous papers
